filename,model,task,filter_type,initial_score,final_score,initial_loss,final_loss,dd_pass,dd_time,initial_program,final_program,initial_tokens,final_tokens,len_initial_tokens,len_final_tokens,len_minimal_tokens,len_initial_chars,len_final_chars,len_minimal_chars,per_removed_chars,per_removed_tokens,attn_nodes,final_nodes,common_nodes,len_attn_nodes,len_final_nodes,len_common_nodes,per_common_tokens,ground_truth
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2535.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.7950308322906494, 'target': 0.9624831080436707}","{'location': 0.7098979949951172, 'target': 0.8167605400085449}","{'location': 3.052985906600952, 'target': 0.0382387638092041}","{'location': 0.34263402223587036, 'target': 0.20240932703018188}","{'n_total': 291, 'n_valid': 65, 'n_correct': 39}",4.539624,,,"['#NEWLINE#', 'def test_get_output_for_cropped(', 'self', ',', 'crop_layer', ')', ':', '#NEWLINE#', '#INDENT#', 'from', 'numpy.testing', 'import', 'assert_array_almost_equal', 'as aeq', '#NEWLINE#', 'x0', '=', 'numpy', '.', 'random', '.', 'random', '(', '(', '5', ',', '3', ')', ')', '#NEWLINE#', 'x1', '=', 'numpy', '.', 'random', '.', 'random', '(', '(', '4', ',', '2', ')', ')', '#NEWLINE#', 'inputs', '=', '[', 'theano', '.', 'shared', '(', 'x0', ')', ',', 'theano', '.', 'shared', '(', 'x1', ')', ']', '#NEWLINE#', 'result', '=', 'crop_layer', '.', 'get_output_for', '(', 'inputs', ')', '.', 'eval', '(', ')', '#NEWLINE#', 'desired_result', '=', '(', '(', '2', '*', 'x0', '[', ':', '4', ',', ':', '2', ']', ')', '-', 'x1', '[', ':', '4', ',', ':', '2', ']', ')', '#NEWLINE#', 'aeq', '(', 'crop_layer', ',', 'desired_result', ')']","['self', 'crop_layer', 'x0', 'x1', 'inputs', 'x0', 'x1', 'result', '=', 'crop_layer', 'inputs', 'desired_result', '(', '2', 'x0', 'x1', '[', 'crop_layer', 'desired_result']",108,19,15,-1,-1,-1,-1.0,95.6989247311828,,"['self', 'crop_layer', 'x0', 'x1', 'inputs', 'x0', 'x1', 'result', '=', 'crop_layer', 'inputs', 'desired_result', '(', '2', 'x0', 'x1', '[', 'crop_layer', 'desired_result']",,-1,19,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2546.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8199851512908936, 'target': 0.9488478302955627}","{'location': 0.39804109930992126, 'target': 0.5068964958190918}","{'location': 1.961025595664978, 'target': 0.05250684171915054}","{'location': 0.9212000966072083, 'target': 0.6794484257698059}","{'n_total': 865, 'n_valid': 172, 'n_correct': 78}",19.751084,,,"['#NEWLINE#', 'def create_report(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', ""'\\n        Creates data source and report config.\\n        '"", '#NEWLINE#', 'matching_data_source', '=', 'self', '.', 'ds_builder', '.', 'get_existing_match', '(', ')', '#NEWLINE#', 'if', 'matching_data_source', ':', '#NEWLINE#', '#INDENT#', 'data_source_config_id', '=', 'matching_data_source', '.', '_id', '#NEWLINE#', 'reactivated', '=', 'False', '#NEWLINE#', 'if', 'matching_data_source', '.', 'is_deactivated', ':', '#NEWLINE#', '#INDENT#', 'matching_data_source', '.', 'is_deactivated', '=', 'False', '#NEWLINE#', 'reactivated', '=', 'True', '#NEWLINE#', '#UNINDENT#', 'changed', '=', 'False', '#NEWLINE#', 'indicators', '=', 'self', '.', 'ds_builder', '.', 'indicators', '(', 'self', '.', '_number_columns', ')', '#NEWLINE#', 'if', '(', 'matching_data_source', '.', 'configured_indicators', '!=', 'indicators', ')', ':', '#NEWLINE#', '#INDENT#', 'matching_data_source', '.', 'configured_indicators', '=', 'indicators', '#NEWLINE#', 'changed', '=', 'True', '#NEWLINE#', '#UNINDENT#', 'if', '(', 'changed', 'or', 'reactivated', ')', ':', '#NEWLINE#', '#INDENT#', 'matching_data_source', '.', 'save', '(', ')', '#NEWLINE#', 'tasks', '.', 'rebuild_indicators', '.', 'delay', '(', 'matching_data_source', '.', '_id', ')', '#NEWLINE#', '#UNINDENT#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'data_source_config_id', '=', 'self', '.', '_build_data_source', '(', ')', '#NEWLINE#', '#UNINDENT#', 'report', '=', 'ReportConfiguration', '(', 'domain', '=', 'self', '.', 'domain', ',', 'config_id', '=', 'data_source_config_id', ',', 'title', '=', 'report', '.', 'report_name', ',', 'aggregation_columns', '=', 'self', '.', '_report_aggregation_cols', ',', 'columns', '=', 'self', '.', '_report_columns', ',', 'filters', '=', 'self', '.', '_report_filters', ',', 'configured_charts', '=', 'self', '.', '_report_charts', ',', 'report_meta', '=', 'ReportMeta', '(', 'created_by_builder', '=', 'True', ',', 'builder_report_type', '=', 'self', '.', 'report_type', ')', ')', '#NEWLINE#', 'report', '.', 'validate', '(', ')', '#NEWLINE#', 'report', '.', 'save', '(', ')', '#NEWLINE#', 'return', 'report']","['self', 'matching_data_source', 'self', 'matching_data_source', 'data_source_config_id', 'matching_data_source', 'reactivated', 'matching_data_source', 'matching_data_source', 'reactivated', 'changed', 'indicators', 'self', 'indicators', '(', 'self', 'matching_data_source', 'indicators', 'matching_data_source', 'indicators', 'changed', 'changed', 'reactivated', 'matching_data_source', '(', 'matching_data_source', 'data_source_config_id', '=', 'self', 'report', '=', 'self', '.', 'domain', ',', 'data_source_config_id', 'report', '.', 'report_name', '=', 'self', 'self', 'self', '=', 'self', 'self', '.', 'report', 'report', '.', 'report']",206,51,38,-1,-1,-1,-1.0,92.26190476190476,,"['self', 'matching_data_source', 'self', 'matching_data_source', 'data_source_config_id', 'matching_data_source', 'reactivated', 'matching_data_source', 'matching_data_source', 'reactivated', 'changed', 'indicators', 'self', 'indicators', '(', 'self', 'matching_data_source', 'indicators', 'matching_data_source', 'indicators', 'changed', 'changed', 'reactivated', 'matching_data_source', '(', 'matching_data_source', 'data_source_config_id', '=', 'self', 'report', '=', 'self', '.', 'domain', ',', 'data_source_config_id', 'report', '.', 'report_name', '=', 'self', 'self', 'self', '=', 'self', 'self', '.', 'report', 'report', '.', 'report']",,-1,51,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2640.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.6080380082130432, 'target': 0.9993802309036255}","{'location': 0.3396845757961273, 'target': 0.6847180128097534}","{'location': 3.2707431316375732, 'target': 0.0006199612398631871}","{'location': 1.0797377824783325, 'target': 0.37874817848205566}","{'n_total': 206, 'n_valid': 61, 'n_correct': 24}",3.859226,,,"['#NEWLINE#', '@', 'patch', '(', ""'scrapi.processing.storage.os'"", ')', '#NEWLINE#', 'def test_process_raw(', 'mock_os', ')', ':', '#NEWLINE#', '#INDENT#', 'mock_os', '.', 'path', '.', 'exists', '.', 'return_value', '=', 'False', '#NEWLINE#', 'filename', '=', ""'archive/{}/{}/raw.{}'"", '.', 'format', '(', 'RAW', '[', ""'source'"", ']', ',', 'RAW', '[', ""'docID'"", ']', ',', 'RAW', '[', ""'filetype'"", ']', ')', '#NEWLINE#', 'm', '=', 'mock_open', '(', ')', '#NEWLINE#', 'with', 'patch', '(', ""'scrapi.processing.storage.open'"", ',', 'filename', ',', 'create', '=', 'True', ')', ':', '#NEWLINE#', '#INDENT#', 'test_db', '.', 'process_raw', '(', 'RAW', ')', '#NEWLINE#', '#UNINDENT#', 'm', '.', 'assert_called_once_with', '(', 'filename', ',', ""'w'"", ')']","['def test_process_raw(', 'mock_os', 'mock_os', '#NEWLINE#', 'filename', 'm', '=', 'with', 'patch', ""'scrapi.processing.storage.open'"", ',', 'filename', ',', 'RAW', '#NEWLINE#', 'm', '.', 'assert_called_once_with', '(', 'filename']",81,20,7,-1,-1,-1,-1.0,82.43243243243244,,"['def test_process_raw(', 'mock_os', 'mock_os', '#NEWLINE#', 'filename', 'm', '=', 'with', 'patch', ""'scrapi.processing.storage.open'"", ',', 'filename', ',', 'RAW', '#NEWLINE#', 'm', '.', 'assert_called_once_with', '(', 'filename']",,-1,20,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2641.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.4603402018547058, 'target': 0.996695876121521}","{'location': 0.4603402018547058, 'target': 0.996695876121521}","{'location': 1.6058850288391113, 'target': 0.0033095944672822952}","{'location': 0.7757894992828369, 'target': 0.0033095944672822952}","{'n_total': 1, 'n_valid': 1, 'n_correct': 1}",0.0,,,"['#NEWLINE#', 'def __init__(', 'self', ',', 'sublime', ',', 'view', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', '_sublime', '=', 'sublime', '#NEWLINE#', 'self', '.', '_view', '=', 'sublime']","['#NEWLINE#', 'def __init__(', 'self', ',', 'sublime', ',', 'view', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', '_sublime', '=', 'sublime', '#NEWLINE#', 'self', '.', '_view', '=', 'sublime']",22,22,7,-1,-1,-1,-1.0,0.0,,"['#NEWLINE#', 'def __init__(', 'self', ',', 'sublime', ',', 'view', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', '_sublime', '=', 'sublime', '#NEWLINE#', 'self', '.', '_view', '=', 'sublime']",,-1,22,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2651.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8765501976013184, 'target': 0.9115053415298462}","{'location': 0.5996702909469604, 'target': 0.9826269149780273}","{'location': 2.9190523624420166, 'target': 0.09265782684087753}","{'location': 0.5113751888275146, 'target': 0.017525767907500267}","{'n_total': 247, 'n_valid': 97, 'n_correct': 28}",5.98568,,,"['#NEWLINE#', 'def test_proxy_iter(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'class Thing', '(', 'mapping', '.', 'Document', ')', ':', '#NEWLINE#', '#INDENT#', 'numbers', '=', 'mapping', '.', 'ListField', '(', 'mapping', '.', 'DecimalField', ')', '#NEWLINE#', '#UNINDENT#', 'self', '.', 'db', '[', ""'test'"", ']', '=', '{', '#NEWLINE#', '#INDENT#', ""'numbers'"", ':', '[', ""'1.0'"", ',', ""'2.0'"", ']', ',', '#NEWLINE#', '#UNINDENT#', '}', '#NEWLINE#', 'thing', '=', 'Thing', '.', 'load', '(', 'thing', '.', 'db', ',', ""'test'"", ')', '#NEWLINE#', 'assert', 'isinstance', '(', 'thing', '.', 'numbers', '[', '0', ']', ',', 'Decimal', ')']","['self', '(', 'mapping', '.', 'Document', '#NEWLINE#', 'self', 'thing', 'thing', 'thing']",75,10,5,-1,-1,-1,-1.0,92.85714285714286,,"['self', '(', 'mapping', '.', 'Document', '#NEWLINE#', 'self', 'thing', 'thing', 'thing']",,-1,10,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2780.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8455466032028198, 'target': 0.5356206297874451}","{'location': 0.4387093186378479, 'target': 0.5586971640586853}","{'location': 2.8071556091308594, 'target': 0.624329149723053}","{'location': 0.8239182829856873, 'target': 0.5821477174758911}","{'n_total': 874, 'n_valid': 228, 'n_correct': 95}",28.682518,,,"['#NEWLINE#', 'def CheckArguments(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', ""'Check arguments.\\n\\n    '"", '#NEWLINE#', 'nodes', '=', '[', ']', '#NEWLINE#', 'for', 'inst', 'in', 'self', '.', 'op', '.', 'instances', ':', '#NEWLINE#', '#INDENT#', 'if', '(', 'inst', '.', 'iallocator', 'is not', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'raise', 'errors', '.', 'OpPrereqError', '(', ""'iallocator are not allowed to be set on instance objects'"", ',', 'errors', '.', 'ECODE_INVAL', ')', '#NEWLINE#', '#UNINDENT#', 'nodes', '.', 'append', '(', 'bool', '(', 'inst', '.', 'pnode', ')', ')', '#NEWLINE#', 'if', '(', 'inst', '.', 'disk_template', 'in', 'constants', '.', 'DTS_INT_MIRROR', ')', ':', '#NEWLINE#', '#INDENT#', 'nodes', '.', 'append', '(', 'bool', '(', 'inst', '.', 'snode', ')', ')', '#NEWLINE#', '#UNINDENT#', '#UNINDENT#', 'has_nodes', '=', 'compat', '.', 'any', '(', 'nodes', ')', '#NEWLINE#', 'if', '(', 'compat', '.', 'all', '(', 'nodes', ')', '^', 'has_nodes', ')', ':', '#NEWLINE#', '#INDENT#', 'raise', 'errors', '.', 'OpPrereqError', '(', ""'There are instance objects providing pnode/snode while others do not'"", ',', 'errors', '.', 'ECODE_INVAL', ')', '#NEWLINE#', '#UNINDENT#', 'if', '(', '(', 'not', 'has_nodes', ')', 'and', '(', 'self', '.', 'op', '.', 'iallocator', 'is', 'None', ')', ')', ':', '#NEWLINE#', '#INDENT#', 'default_iallocator', '=', 'self', '.', 'cfg', '.', 'GetDefaultIAllocator', '(', ')', '#NEWLINE#', 'if', 'default_iallocator', ':', '#NEWLINE#', '#INDENT#', 'self', '.', 'op', '.', 'iallocator', '=', 'default_iallocator', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'raise', 'errors', '.', 'OpPrereqError', '(', ""'No iallocator or nodes on the instances given and no cluster-wide default iallocator found; please specify either an iallocator or nodes on the instances or set a cluster-wide default iallocator'"", ',', 'errors', '.', 'ECODE_INVAL', ')', '#NEWLINE#', '#UNINDENT#', '#UNINDENT#', 'CheckOpportunisticLocking', '(', 'inst', '.', 'op', ')', '#NEWLINE#', 'dups', '=', 'utils', '.', 'FindDuplicates', '(', '[', 'op', '.', 'instance_name', 'for', 'op', 'in', 'self', '.', 'op', '.', 'instances', ']', ')', '#NEWLINE#', 'if', 'dups', ':', '#NEWLINE#', '#INDENT#', 'raise', 'errors', '.', 'OpPrereqError', '(', '(', ""'There are duplicate instance names: %s'"", '%', 'utils', '.', 'CommaJoin', '(', 'dups', ')', ')', ',', 'errors', '.', 'ECODE_INVAL', ')']","['self', 'nodes', 'inst', 'self', 'op', 'inst', 'nodes', 'inst', 'inst', 'nodes', 'inst', 'has_nodes', 'nodes', 'nodes', 'has_nodes', 'has_nodes', '(', 'self', 'op', 'default_iallocator', 'self', '(', 'default_iallocator', ':', 'self', 'op', '.', 'default_iallocator', ""'No iallocator or nodes on the instances given and no cluster-wide default iallocator found; please specify either an iallocator or nodes on the instances or set a cluster-wide default iallocator'"", '#NEWLINE#', 'inst', '.', 'op', 'dups', '[', 'op', 'op', 'self', 'op', 'dups', 'dups']",239,41,33,-1,-1,-1,-1.0,96.11650485436894,,"['self', 'nodes', 'inst', 'self', 'op', 'inst', 'nodes', 'inst', 'inst', 'nodes', 'inst', 'has_nodes', 'nodes', 'nodes', 'has_nodes', 'has_nodes', '(', 'self', 'op', 'default_iallocator', 'self', '(', 'default_iallocator', ':', 'self', 'op', '.', 'default_iallocator', ""'No iallocator or nodes on the instances given and no cluster-wide default iallocator found; please specify either an iallocator or nodes on the instances or set a cluster-wide default iallocator'"", '#NEWLINE#', 'inst', '.', 'op', 'dups', '[', 'op', 'op', 'self', 'op', 'dups', 'dups']",,-1,41,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2804.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.7141041159629822, 'target': 0.8452999591827393}","{'location': 0.5044557452201843, 'target': 0.5160428881645203}","{'location': 3.475720167160034, 'target': 0.16806373000144958}","{'location': 0.6842752695083618, 'target': 0.6615654230117798}","{'n_total': 594, 'n_valid': 115, 'n_correct': 63}",10.0421,,,"['#NEWLINE#', 'def _topicRow(', 'self', ',', 'i', ',', 'topic', ')', ':', '#NEWLINE#', '#INDENT#', 'row', '=', 'self', '.', 'topic_rows', '.', 'get', '(', 'topic', '.', 'key', ')', '#NEWLINE#', 'while', 'row', ':', '#NEWLINE#', '#INDENT#', 'if', '(', 'i', '>=', 'len', '(', 'self', '.', 'listbox', '.', 'body', ')', ')', ':', '#NEWLINE#', '#INDENT#', 'break', '#NEWLINE#', '#UNINDENT#', 'current_row', '=', 'self', '.', 'listbox', '.', 'body', '[', 'i', ']', '#NEWLINE#', 'if', '(', 'isinstance', '(', 'current_row', ',', 'TopicRow', ')', 'and', '(', 'current_row', '.', 'topic_key', '==', 'topic', '.', 'key', ')', ')', ':', '#NEWLINE#', '#INDENT#', 'break', '#NEWLINE#', '#UNINDENT#', 'self', '.', '_deleteRow', '(', 'current_row', ')', '#NEWLINE#', '#UNINDENT#', 'if', '(', 'not', 'i', ')', ':', '#NEWLINE#', '#INDENT#', 'row', '=', 'TopicRow', '(', 'topic', ',', 'self', '.', 'onSelectTopic', ')', '#NEWLINE#', 'self', '.', 'listbox', '.', 'body', '.', 'insert', '(', 'i', ',', 'row', ')', '#NEWLINE#', 'self', '.', 'topic_rows', '[', 'topic', '.', 'key', ']', '=', 'row', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'row', '.', 'update', '(', 'topic', ')', '#NEWLINE#', '#UNINDENT#', 'return', '(', 'i', '+', '1', ')']","['self', 'i', 'topic', 'row', 'self', 'topic', 'row', 'i', 'self', 'current_row', 'self', 'i', 'current_row', 'current_row', 'topic', 'self', 'current_row', 'i', 'row', 'topic', 'self', 'self', 'i', 'row', '#NEWLINE#', 'self', 'topic', 'row', 'row', 'update', '(', 'topic', ')', '#NEWLINE#', 'return', 'i']",154,36,30,-1,-1,-1,-1.0,95.16129032258064,,"['self', 'i', 'topic', 'row', 'self', 'topic', 'row', 'i', 'self', 'current_row', 'self', 'i', 'current_row', 'current_row', 'topic', 'self', 'current_row', 'i', 'row', 'topic', 'self', 'self', 'i', 'row', '#NEWLINE#', 'self', 'topic', 'row', 'row', 'update', '(', 'topic', ')', '#NEWLINE#', 'return', 'i']",,-1,36,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2957.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.4190519154071808, 'target': 0.8932129144668579}","{'location': 0.46203309297561646, 'target': 0.952286958694458}","{'location': 1.4481624364852905, 'target': 0.1129302978515625}","{'location': 0.7721188068389893, 'target': 0.04888886213302612}","{'n_total': 161, 'n_valid': 40, 'n_correct': 20}",2.389028,,,"['#NEWLINE#', 'def clean_warning_registry(', ')', ':', '#NEWLINE#', '#INDENT#', ""'Safe way to reset warnings.'"", '#NEWLINE#', 'warnings', '.', 'resetwarnings', '(', ')', '#NEWLINE#', 'reg', '=', ""'__warningregistry__'"", '#NEWLINE#', 'for', '(', 'mod_name', ',', 'mod', ')', 'in', 'list', '(', 'sys', '.', 'modules', '.', 'items', '(', ')', ')', ':', '#NEWLINE#', '#INDENT#', 'if', '(', ""'six.moves'"", 'in', 'mod_name', ')', ':', '#NEWLINE#', '#INDENT#', 'continue', '#NEWLINE#', '#UNINDENT#', 'if', 'hasattr', '(', 'mod_name', ',', 'reg', ')', ':', '#NEWLINE#', '#INDENT#', 'getattr', '(', 'mod', ',', 'reg', ')', '.', 'clear', '(', ')']","['reg', 'mod_name', 'mod', ')', 'in', 'mod_name', 'hasattr', 'mod_name', 'reg', 'mod', 'reg']",70,11,8,-1,-1,-1,-1.0,95.16129032258064,,"['reg', 'mod_name', 'mod', ')', 'in', 'mod_name', 'hasattr', 'mod_name', 'reg', 'mod', 'reg']",,-1,11,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L3174.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8907349705696106, 'target': 0.9806705117225647}","{'location': 0.9553773999214172, 'target': 0.5847668647766113}","{'location': 5.6706223487854, 'target': 0.019518746063113213}","{'location': 0.04564885050058365, 'target': 0.5365420579910278}","{'n_total': 248, 'n_valid': 51, 'n_correct': 26}",3.29058,,,"['#NEWLINE#', 'def __init__(', 'self', ',', 'serialize', '=', 'None', ',', 'deserialize', '=', 'None', ',', 'method_name', '=', 'None', ',', '**kwargs', ')', ':', '#NEWLINE#', '#INDENT#', 'if', '(', 'method_name', 'is not', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'warnings', '.', 'warn', '(', '\'""method_name"" argument of fields.Method is deprecated. Use the ""serialize"" argument instead.\'', ',', 'DeprecationWarning', ')', '#NEWLINE#', '#UNINDENT#', 'self', '.', 'serialize_method_name', '=', 'self', '.', 'method_name', '=', '(', 'serialize', 'or', 'deserialize', ')', '#NEWLINE#', 'self', '.', 'deserialize_method_name', '=', 'deserialize', '#NEWLINE#', 'super', '(', 'Method', ',', 'self', ')', '.', '__init__', '(', '**', 'kwargs', ')']","['def __init__(', 'self', 'serialize', 'deserialize', 'method_name', '=', 'method_name', 'self', 'self', '.', 'method_name', 'serialize', 'deserialize', 'self', '.', 'deserialize_method_name', '=', 'deserialize', '#NEWLINE#', ',', 'self', 'kwargs']",72,22,14,-1,-1,-1,-1.0,86.20689655172413,,"['def __init__(', 'self', 'serialize', 'deserialize', 'method_name', '=', 'method_name', 'self', 'self', '.', 'method_name', 'serialize', 'deserialize', 'self', '.', 'deserialize_method_name', '=', 'deserialize', '#NEWLINE#', ',', 'self', 'kwargs']",,-1,22,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L3180.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.8422690629959106, 'target': 0.9967167973518372}","{'location': 0.5173702836036682, 'target': 0.9542778730392456}","{'location': 2.0583834648132324, 'target': 0.003288604086264968}","{'location': 0.6589965224266052, 'target': 0.04680037871003151}","{'n_total': 148, 'n_valid': 50, 'n_correct': 15}",2.841461,,,"['#NEWLINE#', 'def test_join_default_shared_columns(', ')', ':', '#NEWLINE#', '#INDENT#', 't', '=', 'Symbol', '(', ""'t'"", ',', ""'var * {name: string, amount: int}'"", ')', '#NEWLINE#', 's', '=', 'Symbol', '(', ""'t'"", ',', ""'var * {name: string, id: int}'"", ')', '#NEWLINE#', 'assert', '(', 'join', '(', 's', ',', 's', ')', '==', 'join', '(', 't', ',', 's', ',', ""'name'"", ',', ""'name'"", ')', ')']","['t', 's', 'assert', '(', 'join', 's', ',', 's', ')', 't', 's']",44,11,6,-1,-1,-1,-1.0,86.8421052631579,,"['t', 's', 'assert', '(', 'join', 's', ',', 's', ')', 't', 's']",,-1,11,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L3185.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.4672095477581024, 'target': 0.7211136817932129}","{'location': 0.6175854802131653, 'target': 0.8517565727233887}","{'location': 0.7682980895042419, 'target': 0.32695847749710083}","{'location': 0.48193779587745667, 'target': 0.16045451164245605}","{'n_total': 114, 'n_valid': 26, 'n_correct': 14}",1.416116,,,"['#NEWLINE#', 'def remove_restart_callback(', 'self', ',', 'callback', ',', 'event', '=', ""'restart'"", ')', ':', '#NEWLINE#', '#INDENT#', ""'unregister a callback to be called when a kernel is restarted'"", '#NEWLINE#', 'if', '(', 'self', '.', '_restarter', 'is', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'return', '#NEWLINE#', '#UNINDENT#', 'self', '.', '_restarter', '.', 'remove_callback', '(', 'callback', ',', 'callback', ')']","['self', 'callback', 'event', '=', 'self', 'self', 'remove_callback', '(', 'callback', 'callback']",39,10,7,-1,-1,-1,-1.0,90.625,,"['self', 'callback', 'event', '=', 'self', 'self', 'remove_callback', '(', 'callback', 'callback']",,-1,10,-1,-1.0,False
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L3195.txt,RNN,VARIABLE_MISUSE,"{'has_bug': True, 'bug_kind': 1, 'dd_bug': 'buggy_wrong_location'}","{'location': 0.5497653484344482, 'target': 0.8417006134986877}","{'location': 0.48912960290908813, 'target': 0.7375925183296204}","{'location': 4.186776161193848, 'target': 0.17233090102672577}","{'location': 0.7151277661323547, 'target': 0.30436375737190247}","{'n_total': 465, 'n_valid': 89, 'n_correct': 55}",7.344491,,,"['#NEWLINE#', 'def make_dummy_polygons(', 'header', ')', ':', '#NEWLINE#', '#INDENT#', 'newlist', '=', '[', 'header', ']', '#NEWLINE#', 'linestring', '=', ""'SRID=4326;MULTILINESTRINGM((0 0,0 0,0 0))'"", '#NEWLINE#', 'count', '=', '0', '#NEWLINE#', 'ind', '=', '0', '#NEWLINE#', 'while', '(', 'not', '(', 'count', '==', '5', ')', ')', ':', '#NEWLINE#', '#INDENT#', 'values', '=', '[', ']', '#NEWLINE#', 'count', '+=', '1', '#NEWLINE#', 'for', 'row', 'in', 'header', ':', '#NEWLINE#', '#INDENT#', 'if', '(', 'ind', '==', ""'st_asewkt'"", ')', ':', '#NEWLINE#', '#INDENT#', 'values', '.', 'append', '(', 'linestring', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'if', '(', 'ind', '==', '0', ')', ':', '#NEWLINE#', '#INDENT#', 'ind', '=', '1', '#NEWLINE#', 'values', '.', 'append', '(', 'count', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'values', '.', 'append', '(', ""'null'"", ')', '#NEWLINE#', '#UNINDENT#', '#UNINDENT#', '#UNINDENT#', 'ind', '=', '0', '#NEWLINE#', 'newlist', '.', 'append', '(', 'values', ')', '#NEWLINE#', '#UNINDENT#', 'return', 'list2df', '(', 'newlist', ')']","['header', 'newlist', 'header', 'linestring', 'count', 'ind', 'count', 'values', 'count', 'row', 'in', 'header', 'ind', 'values', '(', 'linestring', 'ind', 'ind', 'values', 'count', 'values', 'ind', 'newlist', 'values', 'newlist']",126,25,23,-1,-1,-1,-1.0,98.05825242718448,,"['header', 'newlist', 'header', 'linestring', 'count', 'ind', 'count', 'values', 'count', 'row', 'in', 'header', 'ind', 'values', '(', 'linestring', 'ind', 'ind', 'values', 'count', 'values', 'ind', 'newlist', 'values', 'newlist']",,-1,25,-1,-1.0,False
