filename,model,task,filter_type,initial_score,final_score,initial_loss,final_loss,dd_pass,dd_time,initial_program,final_program,initial_tokens,final_tokens,len_initial_tokens,len_final_tokens,len_minimal_tokens,len_initial_chars,len_final_chars,len_minimal_chars,per_removed_chars,per_removed_tokens,attn_nodes,final_nodes,common_nodes,len_attn_nodes,len_final_nodes,len_common_nodes,per_common_tokens,ground_truth
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2987.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.8810639381408691, 'target': 0.0}","{'location': 0.9914780259132385, 'target': 0.0}","{'location': 0.1266251802444458, 'target': 0.0}","{'location': 0.008558499626815319, 'target': 0.0}","{'n_total': 172, 'n_valid': 42, 'n_correct': 24}",2.277019,,,"['#NEWLINE#', 'def load_bytecode(', 'self', ',', 'bucket', ')', ':', '#NEWLINE#', '#INDENT#', 'code', '=', 'self', '.', 'client', '.', 'get', '(', '(', 'self', '.', 'prefix', '+', 'bucket', '.', 'key', ')', ')', '#NEWLINE#', 'if', '(', 'code', 'is not', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'bucket', '.', 'bytecode_from_string', '(', 'code', ')']","['#NEWLINE#', 'self', 'bucket', 'code', 'self', 'self', 'bucket', 'code', 'bucket', 'code']",43,10,10,-1,-1,-1,-1.0,100.0,"['self', 'code', 'code', 'self', 'bucket', 'bucket', 'code', 'self', 'bucket', '#NEWLINE#']","['#NEWLINE#', 'self', 'bucket', 'code', 'self', 'self', 'bucket', 'code', 'bucket', 'code']","['#NEWLINE#', 'self', 'bucket', 'code', 'self', 'self', 'bucket', 'code', 'bucket', 'code']",10,10,10,100.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2988.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.8581395745277405, 'target': 0.0}","{'location': 0.9988018274307251, 'target': 0.0}","{'location': 0.1529884934425354, 'target': 0.0}","{'location': 0.0011988840997219086, 'target': 0.0}","{'n_total': 138, 'n_valid': 21, 'n_correct': 21}",1.115902,,,"['#NEWLINE#', 'def test_equal_on_type_mismatch(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', ""'\\n        Test that the equality operator returns False when comparing a\\n        OpaqueObject object to a non-OpaqueObject object.\\n        '"", '#NEWLINE#', 'a', '=', 'OpaqueObject', '(', 'self', '.', 'bytes_a', ',', 'enums', '.', 'OpaqueDataType', '.', 'NONE', ')', '#NEWLINE#', 'b', '=', ""'invalid'"", '#NEWLINE#', 'self', '.', 'assertFalse', '(', '(', 'a', '==', 'b', ')', ')', '#NEWLINE#', 'self', '.', 'assertFalse', '(', '(', 'b', '==', 'a', ')', ')']","['#NEWLINE#', 'self', 'a', 'self', 'b', 'self', 'a', 'b', 'self', 'b', 'a']",49,11,11,-1,-1,-1,-1.0,100.0,"['self', 'a', 'self', 'b', 'b', 'a', 'a', 'b', ""'invalid'"", 'self', 'enums']","['#NEWLINE#', 'self', 'a', 'self', 'b', 'self', 'a', 'b', 'self', 'b', 'a']","['self', 'a', 'self', 'b', 'self', 'a', 'b', 'self', 'b', 'a']",11,11,10,90.9090909090909,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2989.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.8581395745277405, 'target': 0.0}","{'location': 0.9988018274307251, 'target': 0.0}","{'location': 0.1529884934425354, 'target': 0.0}","{'location': 0.0011988840997219086, 'target': 0.0}","{'n_total': 138, 'n_valid': 21, 'n_correct': 21}",1.116785,,,"['#NEWLINE#', 'def test_equal_on_type_mismatch(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', ""'\\n        Test that the equality operator returns False when comparing a\\n        OpaqueObject object to a non-OpaqueObject object.\\n        '"", '#NEWLINE#', 'a', '=', 'OpaqueObject', '(', 'self', '.', 'bytes_a', ',', 'enums', '.', 'OpaqueDataType', '.', 'NONE', ')', '#NEWLINE#', 'b', '=', ""'invalid'"", '#NEWLINE#', 'self', '.', 'assertFalse', '(', '(', 'a', '==', 'b', ')', ')', '#NEWLINE#', 'self', '.', 'assertFalse', '(', '(', 'b', '==', 'a', ')', ')']","['#NEWLINE#', 'self', 'a', 'self', 'b', 'self', 'a', 'b', 'self', 'b', 'a']",49,11,11,-1,-1,-1,-1.0,100.0,"['self', 'a', 'self', 'b', 'b', 'a', 'a', 'b', ""'invalid'"", 'self', 'enums']","['#NEWLINE#', 'self', 'a', 'self', 'b', 'self', 'a', 'b', 'self', 'b', 'a']","['self', 'a', 'self', 'b', 'self', 'a', 'b', 'self', 'b', 'a']",11,11,10,90.9090909090909,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2990.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9980261921882629, 'target': 0.0}","{'location': 0.9708561897277832, 'target': 0.0}","{'location': 0.001975491177290678, 'target': 0.0}","{'location': 0.029576828703284264, 'target': 0.0}","{'n_total': 214, 'n_valid': 33, 'n_correct': 31}",1.797839,,,"['#NEWLINE#', '@', 'return_future', '#NEWLINE#', 'def capitalize(', 'self', ',', 'request_data', ',', 'callback', ')', ':', '#NEWLINE#', '#INDENT#', 'logging', '.', 'info', '(', ""'capitalize'"", ')', '#NEWLINE#', 'self', '.', 'request_data', '=', 'request_data', '#NEWLINE#', 'self', '.', 'stream', '=', 'IOStream', '(', 'socket', '.', 'socket', '(', ')', ',', 'io_loop', '=', 'self', '.', 'io_loop', ')', '#NEWLINE#', 'self', '.', 'stream', '.', 'connect', '(', '(', ""'127.0.0.1'"", ',', 'self', '.', 'port', ')', ',', 'callback', '=', 'self', '.', 'handle_connect', ')', '#NEWLINE#', 'self', '.', 'callback', '=', 'callback']","['#NEWLINE#', 'self', 'request_data', 'callback', 'self', 'request_data', 'request_data', 'self', 'self', 'self', 'self', 'callback', 'self', 'self', 'callback', 'callback']",72,16,16,-1,-1,-1,-1.0,100.0,"['callback', 'callback', 'self', 'request_data', 'request_data', 'self', 'self', 'self', 'self', 'self', '#NEWLINE#', 'self', 'callback', 'return_future', ')', '#NEWLINE#']","['#NEWLINE#', 'self', 'request_data', 'callback', 'self', 'request_data', 'request_data', 'self', 'self', 'self', 'self', 'callback', 'self', 'self', 'callback', 'callback']","['#NEWLINE#', 'self', 'request_data', 'callback', 'self', 'request_data', 'request_data', 'self', 'self', 'self', 'self', 'callback', 'self', 'self', 'callback', 'callback']",16,16,16,100.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2991.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9852045774459839, 'target': 0.0}","{'location': 0.9891308546066284, 'target': 0.0}","{'location': 0.014905980788171291, 'target': 0.0}","{'location': 0.010928775183856487, 'target': 0.0}","{'n_total': 93, 'n_valid': 19, 'n_correct': 14}",0.986226,,,"['#NEWLINE#', '@', 'vrules', '.', 'setter', '#NEWLINE#', 'def vrules(', 'self', ',', 'val', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', '_validate_option', '(', ""'vrules'"", ',', 'val', ')', '#NEWLINE#', 'self', '.', '_vrules', '=', 'val']","['#NEWLINE#', 'self', 'val', '#NEWLINE#', 'self', 'val', 'self', '=', 'val']",28,9,7,-1,-1,-1,-1.0,90.47619047619048,"['val', 'self', 'val', 'val', 'self', ')', 'self', '#NEWLINE#', '=']","['#NEWLINE#', 'self', 'val', '#NEWLINE#', 'self', 'val', 'self', '=', 'val']","['#NEWLINE#', 'self', 'val', '#NEWLINE#', 'self', 'val', 'self', '=', 'val']",9,9,9,100.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2992.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9891924262046814, 'target': 0.0}","{'location': 0.40161922574043274, 'target': 0.0}","{'location': 0.010866514407098293, 'target': 0.0}","{'location': 0.912250816822052, 'target': 0.0}","{'n_total': 611, 'n_valid': 85, 'n_correct': 78}",6.146963,,,"['#NEWLINE#', 'def test_previous_month_without_content(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', ""'Content can exist on any day of the previous month. Refs #14711'"", '#NEWLINE#', 'self', '.', 'pubdate_list', '=', '[', 'datetime', '.', 'date', '(', '2010', ',', 'month', ',', 'day', ')', 'for', '(', 'month', ',', 'day', ')', 'in', '(', '(', '9', ',', '1', ')', ',', '(', '10', ',', '2', ')', ',', '(', '11', ',', '3', ')', ')', ']', '#NEWLINE#', 'for', 'pubdate', 'in', 'self', '.', 'pubdate_list', ':', '#NEWLINE#', '#INDENT#', 'name', '=', 'str', '(', 'pubdate', ')', '#NEWLINE#', 'Book', '.', 'objects', '.', 'create', '(', 'name', '=', 'name', ',', 'slug', '=', 'name', ',', 'pages', '=', '100', ',', 'pubdate', '=', 'pubdate', ')', '#NEWLINE#', '#UNINDENT#', 'res', '=', 'self', '.', 'client', '.', 'get', '(', ""'/dates/books/2010/nov/allow_empty/'"", ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'res', '.', 'status_code', ',', '200', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'res', '.', 'context', '[', ""'previous_month'"", ']', ',', 'datetime', '.', 'date', '(', '2010', ',', '10', ',', '1', ')', ')', '#NEWLINE#', 'res', '=', 'self', '.', 'client', '.', 'get', '(', ""'/dates/books/2010/nov/'"", ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'res', '.', 'status_code', ',', '200', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'res', '.', 'context', '[', ""'previous_month'"", ']', ',', 'datetime', '.', 'date', '(', '2010', ',', '10', ',', '1', ')', ')', '#NEWLINE#', 'res', '=', 'self', '.', 'client', '.', 'get', '(', ""'/dates/books/2010/oct/'"", ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'res', '.', 'status_code', ',', '200', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'res', '.', 'context', '[', ""'previous_month'"", ']', ',', 'datetime', '.', 'date', '(', '2010', ',', '9', ',', '1', ')', ')']","['#NEWLINE#', 'self', 'self', 'month', 'day', 'month', 'day', 'pubdate', 'self', 'name', 'pubdate', 'name', 'name', 'name', 'pubdate', 'pubdate', 'res', 'self', 'self', 'res', 'self', 'res', 'res', 'self', 'self', 'res', 'self', 'res', 'res', 'self', 'self', 'res', 'self', 'res']",226,34,34,-1,-1,-1,-1.0,100.0,"['self', 'name', 'name', 'self', 'pubdate', 'res', 'month', 'pubdate', 'pubdate', '#NEWLINE#', 'res', 'self', 'day', 'name', 'res', 'res', ')', 'day', 'def test_previous_month_without_content(', 'month', 'res', 'res', 'res', ""'Content can exist on any day of the previous month. Refs #14711'"", 'res', 'res', 'pubdate_list', 'self', 'datetime', ':', '#NEWLINE#', '2', 'self', '#NEWLINE#']","['#NEWLINE#', 'self', 'self', 'month', 'day', 'month', 'day', 'pubdate', 'self', 'name', 'pubdate', 'name', 'name', 'name', 'pubdate', 'pubdate', 'res', 'self', 'self', 'res', 'self', 'res', 'res', 'self', 'self', 'res', 'self', 'res', 'res', 'self', 'self', 'res', 'self', 'res']","['#NEWLINE#', 'self', 'self', 'month', 'day', 'month', 'day', 'pubdate', 'self', 'name', 'pubdate', 'name', 'name', 'name', 'pubdate', 'pubdate', 'res', 'self', 'self', 'res', 'self', 'res', 'res', 'self', 'self', 'res', 'self', 'res', 'res', 'self', 'self', 'res', 'self', 'res']",34,34,34,100.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2993.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.3935856819152832, 'target': 0.0}","{'location': 0.4919881224632263, 'target': 0.0}","{'location': 0.9324564933776855, 'target': 0.0}","{'location': 0.7093005776405334, 'target': 0.0}","{'n_total': 551, 'n_valid': 99, 'n_correct': 70}",6.358269,,,"['#NEWLINE#', 'def to_json(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'return', '{', '#NEWLINE#', '#INDENT#', ""'MasterUsername'"", ':', 'self', '.', 'master_username', ',', '#NEWLINE#', ""'MasterUserPassword'"", ':', ""'****'"", ',', '#NEWLINE#', ""'ClusterVersion'"", ':', 'self', '.', 'cluster_version', ',', '#NEWLINE#', ""'VpcSecurityGroups'"", ':', '[', '{', '#NEWLINE#', '#INDENT#', ""'Status'"", ':', ""'active'"", ',', '#NEWLINE#', ""'VpcSecurityGroupId'"", ':', 'group', '.', 'id', ',', '#NEWLINE#', '#UNINDENT#', '}', 'for', 'group', 'in', 'self', '.', 'vpc_security_groups', ']', ',', '#NEWLINE#', ""'ClusterSubnetGroupName'"", ':', 'self', '.', 'cluster_subnet_group_name', ',', '#NEWLINE#', ""'AvailabilityZone'"", ':', 'self', '.', 'availability_zone', ',', '#NEWLINE#', ""'ClusterStatus'"", ':', ""'creating'"", ',', '#NEWLINE#', ""'NumberOfNodes'"", ':', 'self', '.', 'number_of_nodes', ',', '#NEWLINE#', ""'AutomatedSnapshotRetentionPeriod'"", ':', 'self', '.', 'automated_snapshot_retention_period', ',', '#NEWLINE#', ""'PubliclyAccessible'"", ':', 'self', '.', 'publicly_accessible', ',', '#NEWLINE#', ""'Encrypted'"", ':', 'self', '.', 'encrypted', ',', '#NEWLINE#', ""'DBName'"", ':', 'self', '.', 'db_name', ',', '#NEWLINE#', ""'PreferredMaintenanceWindow'"", ':', 'self', '.', 'preferred_maintenance_window', ',', '#NEWLINE#', ""'ClusterParameterGroups'"", ':', '[', '{', '#NEWLINE#', '#INDENT#', ""'ParameterApplyStatus'"", ':', ""'in-sync'"", ',', '#NEWLINE#', ""'ParameterGroupName'"", ':', 'group', '.', 'cluster_parameter_group_name', ',', '#NEWLINE#', '#UNINDENT#', '}', 'for', 'group', 'in', 'self', '.', 'parameter_groups', ']', ',', '#NEWLINE#', ""'ClusterSecurityGroups'"", ':', '[', '{', '#NEWLINE#', '#INDENT#', ""'Status'"", ':', ""'active'"", ',', '#NEWLINE#', ""'ClusterSecurityGroupName'"", ':', 'group', '.', 'cluster_security_group_name', ',', '#NEWLINE#', '#UNINDENT#', '}', 'for', 'group', 'in', 'self', '.', 'security_groups', ']', ',', '#NEWLINE#', ""'Port'"", ':', 'self', '.', 'port', ',', '#NEWLINE#', ""'NodeType'"", ':', 'self', '.', 'node_type', ',', '#NEWLINE#', ""'ClusterIdentifier'"", ':', 'self', '.', 'cluster_identifier', ',', '#NEWLINE#', ""'AllowVersionUpgrade'"", ':', 'self', '.', 'allow_version_upgrade', ',', '#NEWLINE#', '#UNINDENT#', '}']","['#NEWLINE#', 'self', 'self', 'self', 'group', 'group', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'group', 'group', 'self', 'group', 'group', 'self', 'self', 'self', 'self', 'self']",208,25,25,-1,-1,-1,-1.0,100.0,"['self', 'group', 'group', 'group', 'group', 'self', 'group', 'group', 'self', ')', 'self', 'self', '#NEWLINE#', 'self', 'return', 'self', 'self', 'self', 'self', 'self', 'self', ':', 'self', 'self', ""'MasterUsername'""]","['#NEWLINE#', 'self', 'self', 'self', 'group', 'group', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'group', 'group', 'self', 'group', 'group', 'self', 'self', 'self', 'self', 'self']","['#NEWLINE#', 'self', 'self', 'self', 'group', 'group', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'self', 'group', 'group', 'self', 'group', 'group', 'self', 'self', 'self', 'self', 'self']",25,25,25,100.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2995.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9988130331039429, 'target': 0.0}","{'location': 0.7972568869590759, 'target': 0.0}","{'location': 0.0011878109071403742, 'target': 0.0}","{'location': 0.2265785038471222, 'target': 0.0}","{'n_total': 35, 'n_valid': 5, 'n_correct': 4}",0.216798,,,"['#NEWLINE#', 'def prepare_value(', 'self', ',', 'value', ')', ':', '#NEWLINE#', '#INDENT#', 'return', 'json', '.', 'dumps', '(', 'value', ')']","['#NEWLINE#', 'def prepare_value(', 'self', ',', 'value', ')', ':', '#NEWLINE#', 'value']",16,9,4,-1,-1,-1,-1.0,58.333333333333336,"['value', 'self', 'value', 'json', '#NEWLINE#', 'return', ')', ',', '#NEWLINE#']","['#NEWLINE#', 'def prepare_value(', 'self', ',', 'value', ')', ':', '#NEWLINE#', 'value']","['#NEWLINE#', 'self', ',', 'value', ')', '#NEWLINE#', 'value']",9,9,7,77.77777777777779,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2996.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.6399270296096802, 'target': 0.0}","{'location': 0.3671639561653137, 'target': 0.0}","{'location': 0.4464011490345001, 'target': 0.0}","{'location': 1.0019466876983643, 'target': 0.0}","{'n_total': 338, 'n_valid': 65, 'n_correct': 41}",3.743259,,,"['#NEWLINE#', 'def export(', 'self', ',', '*', 'args', ')', ':', '#NEWLINE#', '#INDENT#', '\' copies the package recipe (conanfile.py and associated files) to your local store,\\n        where it can be shared and reused in other projects.\\n        From that store, it can be uploaded to any remote with ""upload"" command.\\n        \'', '#NEWLINE#', 'parser', '=', 'argparse', '.', 'ArgumentParser', '(', 'description', '=', 'self', '.', 'export', '.', '__doc__', ',', 'prog', '=', ""'conan export'"", ')', '#NEWLINE#', 'parser', '.', 'add_argument', '(', ""'user'"", ',', 'help', '=', '\'user_name[/channel]. By default, channel is ""testing"", e.g., phil or phil/stable\'', ')', '#NEWLINE#', 'parser', '.', 'add_argument', '(', ""'--path'"", ',', ""'-p'"", ',', 'default', '=', 'None', ',', 'help', '=', '(', ""'Optional. Folder with a %s. Default current directory.'"", '%', 'CONANFILE', ')', ')', '#NEWLINE#', 'parser', '.', 'add_argument', '(', ""'--keep-source'"", ',', ""'-k'"", ',', 'default', '=', 'False', ',', 'action', '=', ""'store_true'"", ',', 'help', '=', ""'Optional. Do not remove the source folder in local store. Use for testing purposes only'"", ')', '#NEWLINE#', 'args', '=', 'parser', '.', 'parse_args', '(', '*', 'args', ')', '#NEWLINE#', 'current_path', '=', '(', 'args', '.', 'path', 'or', 'os', '.', 'getcwd', '(', ')', ')', '#NEWLINE#', 'keep_source', '=', 'args', '.', 'keep_source', '#NEWLINE#', 'self', '.', '_manager', '.', 'export', '(', 'args', '.', 'user', ',', 'current_path', ',', 'keep_source', ')']","['#NEWLINE#', 'def export(', 'self', ',', 'args', 'parser', 'self', 'parser', 'parser', 'parser', 'args', 'parser', '*', 'args', 'current_path', '=', 'args', 'keep_source', 'args', 'keep_source', 'self', 'args', 'current_path', ',', 'keep_source']",128,25,20,-1,-1,-1,-1.0,95.37037037037037,"['self', 'args', 'args', 'args', 'keep_source', 'parser', 'current_path', 'self', 'args', 'args', 'current_path', 'args', '#NEWLINE#', 'keep_source', ',', '*', 'parser', '\' copies the package recipe (conanfile.py and associated files) to your local store,\\n        where it can be shared and reused in other projects.\\n        From that store, it can be uploaded to any remote with ""upload"" command.\\n        \'', ')', 'parser', 'description', '#NEWLINE#', 'self', '=', 'parser']","['#NEWLINE#', 'def export(', 'self', ',', 'args', 'parser', 'self', 'parser', 'parser', 'parser', 'args', 'parser', '*', 'args', 'current_path', '=', 'args', 'keep_source', 'args', 'keep_source', 'self', 'args', 'current_path', ',', 'keep_source']","['#NEWLINE#', 'self', ',', 'args', 'parser', 'self', 'parser', 'parser', 'parser', 'args', 'parser', '*', 'args', 'current_path', '=', 'args', 'keep_source', 'args', 'keep_source', 'self', 'args', 'current_path', ',', 'keep_source']",25,25,24,96.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2997.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9963627457618713, 'target': 0.0}","{'location': 0.6634198427200317, 'target': 0.0}","{'location': 0.0036437802482396364, 'target': 0.0}","{'location': 0.4103472828865051, 'target': 0.0}","{'n_total': 115, 'n_valid': 23, 'n_correct': 16}",1.220871,,,"['#NEWLINE#', 'def consume(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', ""'\\n        Consumes one character from `source`.\\n        '"", '#NEWLINE#', 'if', '(', 'self', '.', 'position', '>=', 'len', '(', 'self', '.', 'source', ')', ')', ':', '#NEWLINE#', '#INDENT#', 'return', 'EOF', '#NEWLINE#', '#UNINDENT#', 'rv', '=', 'self', '.', 'source', '[', 'self', '.', 'position', ']', '#NEWLINE#', 'self', '.', 'position', '+=', '1', '#NEWLINE#', 'return', 'rv']","['#NEWLINE#', 'self', 'self', 'self', '#NEWLINE#', '#UNINDENT#', 'rv', '=', 'self', '[', 'self', '#NEWLINE#', 'self', 'return', 'rv']",48,15,9,-1,-1,-1,-1.0,84.61538461538461,"['self', 'self', 'rv', 'rv', 'self', 'self', '#NEWLINE#', 'self', 'EOF', ""'\\n        Consumes one character from `source`.\\n        '"", ')', 'self', 'return', 'position', 'if']","['#NEWLINE#', 'self', 'self', 'self', '#NEWLINE#', '#UNINDENT#', 'rv', '=', 'self', '[', 'self', '#NEWLINE#', 'self', 'return', 'rv']","['#NEWLINE#', 'self', 'self', 'self', '#NEWLINE#', 'rv', 'self', 'self', '#NEWLINE#', 'self', 'return', 'rv']",15,15,12,80.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L3013.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9998431205749512, 'target': 0.0}","{'location': 0.9851711392402649, 'target': 0.0}","{'location': 0.00015662873920518905, 'target': 0.0}","{'location': 0.014939921908080578, 'target': 0.0}","{'n_total': 49, 'n_valid': 8, 'n_correct': 8}",0.385807,,,"['#NEWLINE#', 'def test_on_javascript_snippet(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'JS', '=', 'b\'\\n<script type=""text/javascript"">\\n              var appsTableData=[\\n[""<a href=\\\'/cluster/app/application_1440199050012_0002\\\'>application_1440199050012_0002</a>"",""hadoop"",""streamjob4609242403924457306.jar"",""MAPREDUCE"",""default"",""1440199276424"",""1440199351438"",""FINISHED"",""SUCCEEDED"",""<br title=\\\'100.0\\\'> <div class=\\\'ui-progressbar ui-widget ui-widget-content ui-corner-all\\\' title=\\\'100.0%\\\'> <div class=\\\'ui-progressbar-value ui-widget-header ui-corner-left\\\' style=\\\'width:100.0%\\\'> </div> </div>"",""<a href=\\\'http://172.31.23.88:9046/proxy/application_1440199050012_0002/jobhistory/job/job_1440199050012_0002\\\'>History</a>""],\\n[""<a href=\\\'/cluster/app/application_1440199050012_0003\\\'>application_1440199050012_0003</a>"",""hadoop"",""streamjob1426116009682801380.jar"",""MAPREDUCE"",""default"",""1440205192909"",""0"",""RUNNING"",""UNDEFINED"",""<br title=\\\'5.0\\\'> <div class=\\\'ui-progressbar ui-widget ui-widget-content ui-corner-all\\\' title=\\\'5.0%\\\'> <div class=\\\'ui-progressbar-value ui-widget-header ui-corner-left\\\' style=\\\'width:5.0%\\\'> </div> </div>"",""<a href=\\\'http://172.31.23.88:9046/proxy/application_1440199050012_0003/\\\'>ApplicationMaster</a>""],\\n[""<a href=\\\'/cluster/app/application_1440199050012_0001\\\'>application_1440199050012_0001</a>"",""hadoop"",""streamjob7935208784309830219.jar"",""MAPREDUCE"",""default"",""1440199122680"",""1440199195931"",""FINISHED"",""SUCCEEDED"",""<br title=\\\'100.0\\\'> <div class=\\\'ui-progressbar ui-widget ui-widget-content ui-corner-all\\\' title=\\\'100.0%\\\'> <div class=\\\'ui-progressbar-value ui-widget-header ui-corner-left\\\' style=\\\'width:100.0%\\\'> </div> </div>"",""<a href=\\\'http://172.31.23.88:9046/proxy/application_1440199050012_0001/jobhistory/job/job_1440199050012_0001\\\'>History</a>""]\\n]\\n            </script>\\n            <tbody>\\n            </tbody>\\n          </table>\\n    </tbody>\\n  </table>\\n</html>\\n        \'', '#NEWLINE#', 'self', '.', 'assertEqual', '(', '_parse_progress_from_resource_manager', '(', 'JS', ')', ',', '5.0', ')']","['#NEWLINE#', 'self', 'JS', '#NEWLINE#', 'self', '.', '(', 'JS', ')']",22,9,5,-1,-1,-1,-1.0,76.47058823529412,"['self', 'JS', 'JS', 'self', '#NEWLINE#', ')', '#NEWLINE#', '=', '5.0']","['#NEWLINE#', 'self', 'JS', '#NEWLINE#', 'self', '.', '(', 'JS', ')']","['#NEWLINE#', 'self', 'JS', '#NEWLINE#', 'self', 'JS', ')']",9,9,7,77.77777777777779,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L3014.txt,Transformer,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9976342916488647, 'target': 0.0}","{'location': 0.7303985357284546, 'target': 0.0}","{'location': 0.0023688608780503273, 'target': 0.0}","{'location': 0.3141649663448334, 'target': 0.0}","{'n_total': 47, 'n_valid': 8, 'n_correct': 7}",0.38489,,,"['#NEWLINE#', 'def delete(', 'self', ',', 'key', ')', ':', '#NEWLINE#', '#INDENT#', 'try', ':', '#NEWLINE#', '#INDENT#', 'del', 'self', '.', 'data', '[', 'key', ']', '#NEWLINE#', 'return', 'True', '#NEWLINE#', '#UNINDENT#', 'except', ':', '#NEWLINE#', '#INDENT#', 'return', 'False']","['#NEWLINE#', 'def delete(', 'self', ',', 'key', 'del', 'self', '[', 'key']",31,9,5,-1,-1,-1,-1.0,84.61538461538461,"['self', 'self', 'key', 'key', 'False', 'return', 'try', '#NEWLINE#', ',']","['#NEWLINE#', 'def delete(', 'self', ',', 'key', 'del', 'self', '[', 'key']","['#NEWLINE#', 'self', ',', 'key', 'self', 'key']",9,9,6,66.66666666666666,True
